index,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
2104,2104,423,1182,99,2,198,Trousers,High-Waisted,M,indigo,98,61,"A indigo coloured, M sized, High-Waisted Trousers",507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,Active,Seniors
774,774,163,753,109,1,109,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
778,778,163,682,113,3,339,Jacket,Parka,M,green,119,71,"A green coloured, M sized, Parka Jacket",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
776,776,163,549,98,2,196,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
777,777,163,43,104,3,312,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
780,780,163,153,91,2,182,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
775,775,163,563,100,3,300,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",84,11473,2021-06-12,2021-06-17,5.0,fulan 84,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Adults
393,393,90,134,92,3,276,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
395,395,90,746,109,2,218,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
396,396,90,1129,102,3,306,Trousers,Cargo Pants,XL,orange,106,61,"A orange coloured, XL sized, Cargo Pants Trousers",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
397,397,90,50,104,3,312,Shirt,Dress,XS,green,119,51,"A green coloured, XS sized, Dress Shirt",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
398,398,90,641,93,1,93,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
355,355,81,55,104,3,312,Shirt,Dress,XS,blue,119,41,"A blue coloured, XS sized, Dress Shirt",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
360,360,81,626,112,1,112,Jacket,Cardigan,S,violet,118,49,"A violet coloured, S sized, Cardigan Jacket",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
359,359,81,143,91,3,273,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
358,358,81,142,91,1,91,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
357,357,81,1175,99,1,99,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
394,394,90,19,96,2,192,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Active,Seniors
1274,1274,264,1211,105,3,315,Trousers,Pleated,S,blue,90,60,"A blue coloured, S sized, Pleated Trousers",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
3005,3005,601,347,109,2,218,Shirt,Mandarin Collar,M,violet,108,76,"A violet coloured, M sized, Mandarin Collar Shirt",916,24064,2021-06-13,2021-06-28,15.0,fulan 916,Prefer not to say,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,Active,Youth
1275,1275,264,633,93,3,279,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
1276,1276,264,1024,90,2,180,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
1277,1277,264,396,119,3,357,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
1278,1278,264,1137,102,1,102,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
1279,1279,264,13,96,2,192,Shirt,Oxford Cloth,L,yellow,114,75,"A yellow coloured, L sized, Oxford Cloth Shirt",636,55537,2021-06-13,2021-06-18,5.0,fulan 636,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,Active,Youth
3006,3006,601,518,102,3,306,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket",916,24064,2021-06-13,2021-06-28,15.0,fulan 916,Prefer not to say,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,Active,Youth
356,356,81,987,106,2,212,Trousers,Wool,M,orange,111,75,"A orange coloured, M sized, Wool Trousers",736,30150,2021-06-13,2021-06-15,2.0,fulan 736,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,Active,Adults
2991,2991,596,544,98,2,196,Jacket,Leather,XL,green,113,58,"A green coloured, XL sized, Leather Jacket",693,51828,2021-06-13,2021-06-27,14.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
2992,2992,596,294,105,1,105,Shirt,Cuban Collar,XL,yellow,93,76,"A yellow coloured, XL sized, Cuban Collar Shirt",693,51828,2021-06-13,2021-06-27,14.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3002,3002,601,971,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",916,24064,2021-06-13,2021-06-28,15.0,fulan 916,Prefer not to say,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,Active,Youth
3003,3003,601,278,95,1,95,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt",916,24064,2021-06-13,2021-06-28,15.0,fulan 916,Prefer not to say,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,Active,Youth
3004,3004,601,681,113,3,339,Jacket,Parka,S,green,119,62,"A green coloured, S sized, Parka Jacket",916,24064,2021-06-13,2021-06-28,15.0,fulan 916,Prefer not to say,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,Active,Youth
2987,2987,594,487,118,2,236,Jacket,Puffer,M,violet,110,43,"A violet coloured, M sized, Puffer Jacket",711,22390,2021-06-14,2021-06-23,9.0,fulan 711,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,Active,Adults
2988,2988,594,89,118,2,236,Shirt,Flannel,XL,green,96,77,"A green coloured, XL sized, Flannel Shirt",711,22390,2021-06-14,2021-06-23,9.0,fulan 711,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,Active,Adults
2985,2985,594,561,100,1,100,Jacket,Bomber,S,red,90,74,"A red coloured, S sized, Bomber Jacket",711,22390,2021-06-14,2021-06-23,9.0,fulan 711,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,Active,Adults
3400,3400,686,216,106,2,212,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",799,47994,2021-06-14,2021-06-15,1.0,fulan 799,Prefer not to say,67,401 Langworth CircuitSuite 015,8786,South Levi,New South Wales,Australia,Active,Seniors
3401,3401,686,37,104,2,208,Shirt,Dress,M,red,119,57,"A red coloured, M sized, Dress Shirt",799,47994,2021-06-14,2021-06-15,1.0,fulan 799,Prefer not to say,67,401 Langworth CircuitSuite 015,8786,South Levi,New South Wales,Australia,Active,Seniors
3402,3402,686,912,96,3,288,Trousers,Drawstring,M,red,104,70,"A red coloured, M sized, Drawstring Trousers",799,47994,2021-06-14,2021-06-15,1.0,fulan 799,Prefer not to say,67,401 Langworth CircuitSuite 015,8786,South Levi,New South Wales,Australia,Active,Seniors
2986,2986,594,597,112,1,112,Jacket,Cardigan,M,red,118,70,"A red coloured, M sized, Cardigan Jacket",711,22390,2021-06-14,2021-06-23,9.0,fulan 711,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,Active,Adults
2989,2989,594,1166,99,3,297,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",711,22390,2021-06-14,2021-06-23,9.0,fulan 711,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,Active,Adults
4997,4997,999,872,113,1,113,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",428,31643,2021-06-15,2021-07-12,27.0,fulan 428,Prefer not to say,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,Active,Seniors
4999,4999,999,1105,115,1,115,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",428,31643,2021-06-15,2021-07-12,27.0,fulan 428,Prefer not to say,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,Active,Seniors
1455,1455,297,752,109,1,109,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1453,1453,297,416,119,2,238,Shirt,Casual Slim Fit,S,violet,113,50,"A violet coloured, S sized, Casual Slim Fit Shirt",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1454,1454,297,845,113,1,113,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1456,1456,297,892,94,3,282,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1457,1457,297,672,113,2,226,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1458,1458,297,854,113,2,226,Trousers,Chinos,XL,yellow,100,59,"A yellow coloured, XL sized, Chinos Trousers",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1459,1459,297,757,109,1,109,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
1460,1460,297,971,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
4998,4998,999,998,106,2,212,Trousers,Wool,L,green,111,42,"A green coloured, L sized, Wool Trousers",428,31643,2021-06-15,2021-07-12,27.0,fulan 428,Prefer not to say,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,Active,Seniors
676,676,142,630,93,3,279,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
1452,1452,297,247,95,1,95,Shirt,Polo,M,red,117,70,"A red coloured, M sized, Polo Shirt",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
674,674,142,712,119,1,119,Jacket,Trench Coat,M,yellow,112,54,"A yellow coloured, M sized, Trench Coat Jacket",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
673,673,142,1237,112,3,336,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
672,672,142,717,119,3,357,Jacket,Trench Coat,M,green,112,67,"A green coloured, M sized, Trench Coat Jacket",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
671,671,142,575,100,3,300,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
675,675,142,932,96,3,288,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
46,46,11,877,94,2,188,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",785,36624,2021-06-15,2021-06-30,15.0,fulan 785,Prefer not to say,54,82 Beahan BoulevardSuite 281,2683,Port Adamburgh,Northern Territory,Australia,Active,Adults
654,654,139,521,102,2,204,Jacket,Windbreaker,S,violet,109,46,"A violet coloured, S sized, Windbreaker Jacket",871,11224,2021-06-15,2021-06-28,13.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
47,47,11,780,91,3,273,Jacket,Pullover,XS,yellow,114,65,"A yellow coloured, XS sized, Pullover Jacket",785,36624,2021-06-15,2021-06-30,15.0,fulan 785,Prefer not to say,54,82 Beahan BoulevardSuite 281,2683,Port Adamburgh,Northern Territory,Australia,Active,Adults
655,655,139,428,107,1,107,Jacket,Denim,L,orange,92,73,"A orange coloured, L sized, Denim Jacket",871,11224,2021-06-15,2021-06-28,13.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
656,656,139,280,105,1,105,Shirt,Cuban Collar,XS,red,93,56,"A red coloured, XS sized, Cuban Collar Shirt",871,11224,2021-06-15,2021-06-28,13.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
1451,1451,297,1235,112,3,336,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",256,23789,2021-06-15,2021-06-27,12.0,fulan 256,Prefer not to say,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,Active,Adults
670,670,142,131,92,3,276,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
657,657,139,1110,115,3,345,Trousers,Cropped,XS,indigo,99,55,"A indigo coloured, XS sized, Cropped Trousers",871,11224,2021-06-15,2021-06-28,13.0,fulan 871,Prefer not to say,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Active,Adults
668,668,142,8,96,3,288,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
669,669,142,843,113,2,226,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",237,53165,2021-06-15,2021-07-12,27.0,fulan 237,Prefer not to say,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,Active,Seniors
462,462,103,772,91,1,91,Jacket,Pullover,M,red,114,55,"A red coloured, M sized, Pullover Jacket",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
463,463,103,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
469,469,103,78,118,3,354,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
466,466,103,740,109,3,327,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
467,467,103,549,98,2,196,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
468,468,103,9,96,2,192,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
465,465,103,663,93,3,279,Jacket,Coach,L,violet,115,80,"A violet coloured, L sized, Coach Jacket",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
464,464,103,159,91,1,91,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,Active,Adults
149,149,32,323,109,1,109,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",627,24976,2021-06-17,2021-07-14,27.0,fulan 627,Prefer not to say,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,Active,Adults
3525,3525,709,110,92,2,184,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",772,36257,2021-06-17,2021-07-13,26.0,fulan 772,Prefer not to say,71,4207 Hudson CrescentSuite 167,2915,Oscarberg,South Australia,Australia,Active,Seniors
3526,3526,709,95,118,2,236,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",772,36257,2021-06-17,2021-07-13,26.0,fulan 772,Prefer not to say,71,4207 Hudson CrescentSuite 167,2915,Oscarberg,South Australia,Australia,Active,Seniors
3527,3527,709,641,93,1,93,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",772,36257,2021-06-17,2021-07-13,26.0,fulan 772,Prefer not to say,71,4207 Hudson CrescentSuite 167,2915,Oscarberg,South Australia,Australia,Active,Seniors
